body;x-coordinate;y-coordinate;z-coordinate
saturn;0.427423;9.0262;-0.173782
uranus;17.0961;-10.4141;-0.26043
neptune;19.608;-22.816;0.0181546
sun;0.00998979;-0.00655126;-0.000217957
jupiter;-3.66581;3.8501;0.066026
saturn;0.405981;9.02712;-0.172944
uranus;17.1034;-10.4024;-0.260482
neptune;19.6166;-22.8085;0.0178004
sun;0.0100145;-0.00653554;-0.00021868
jupiter;-3.68609;3.83243;0.0665532
saturn;0.384537;9.02799;-0.172106
uranus;17.1108;-10.3908;-0.260535
neptune;19.6253;-22.8009;0.0174462
sun;0.0100392;-0.00651971;-0.000219401
jupiter;-3.70628;3.81466;0.0670786
saturn;0.36309;9.02881;-0.171267
uranus;17.1182;-10.3791;-0.260587
neptune;19.6339;-22.7933;0.0170921
sun;0.0100637;-0.00650377;-0.000220121
jupiter;-3.72637;3.7968;0.0676023
saturn;0.341642;9.02959;-0.170426
uranus;17.1255;-10.3675;-0.260639
neptune;19.6425;-22.7857;0.0167379
sun;0.0100882;-0.00648772;-0.000220839
jupiter;-3.74637;3.77883;0.0681242
saturn;0.320192;9.03031;-0.169585
uranus;17.1328;-10.3558;-0.260691
neptune;19.6511;-22.7781;0.0163837
sun;0.0101125;-0.00647157;-0.000221556
jupiter;-3.76626;3.76076;0.0686443
saturn;0.298741;9.03099;-0.168743
uranus;17.1402;-10.3442;-0.260743
neptune;19.6597;-22.7705;0.0160295
sun;0.0101368;-0.0064553;-0.000222271
jupiter;-3.78606;3.7426;0.0691627
saturn;0.277288;9.03162;-0.1679
uranus;17.1475;-10.3325;-0.260795
neptune;19.6683;-22.763;0.0156754
sun;0.010161;-0.00643894;-0.000222985
jupiter;-3.80576;3.72434;0.0696792
saturn;0.255833;9.0322;-0.167056
uranus;17.1548;-10.3209;-0.260847
neptune;19.6769;-22.7554;0.0153212
sun;0.0101851;-0.00642246;-0.000223698
jupiter;-3.82536;3.70598;0.0701939
saturn;0.234377;9.03274;-0.166211
uranus;17.1621;-10.3092;-0.260898
neptune;19.6855;-22.7478;0.014967
sun;0.0102091;-0.00640588;-0.000224409
jupiter;-3.84486;3.68753;0.0707068
saturn;0.212919;9.03322;-0.165365
uranus;17.1694;-10.2975;-0.26095
neptune;19.6941;-22.7402;0.0146128
sun;0.010233;-0.0063892;-0.000225118
jupiter;-3.86426;3.66898;0.0712179
saturn;0.191461;9.03366;-0.164519
uranus;17.1767;-10.2858;-0.261001
neptune;19.7027;-22.7326;0.0142586
sun;0.0102568;-0.00637241;-0.000225826
jupiter;-3.88356;3.65034;0.0717271
saturn;0.170002;9.03405;-0.163671
uranus;17.184;-10.2741;-0.261052
neptune;19.7113;-22.725;0.0139044
sun;0.0102805;-0.00635552;-0.000226533
jupiter;-3.90276;3.6316;0.0722344
saturn;0.148541;9.03439;-0.162823
uranus;17.1912;-10.2624;-0.261103
neptune;19.7199;-22.7173;0.0135503
sun;0.0103041;-0.00633853;-0.000227238
jupiter;-3.92186;3.61277;0.0727399
saturn;0.12708;9.03468;-0.161974
uranus;17.1985;-10.2507;-0.261154
neptune;19.7285;-22.7097;0.0131961
sun;0.0103276;-0.00632143;-0.000227941
jupiter;-3.94086;3.59384;0.0732434
saturn;0.105618;9.03492;-0.161124
uranus;17.2058;-10.239;-0.261205
neptune;19.7371;-22.7021;0.0128419
sun;0.010351;-0.00630423;-0.000228643
jupiter;-3.95975;3.57482;0.0737451
saturn;0.0841558;9.03512;-0.160273
uranus;17.213;-10.2273;-0.261255
neptune;19.7457;-22.6945;0.0124877
sun;0.0103743;-0.00628692;-0.000229343
jupiter;-3.97854;3.55571;0.0742449
saturn;0.062693;9.03526;-0.159421
uranus;17.2202;-10.2156;-0.261306
neptune;19.7543;-22.6869;0.0121335
sun;0.0103976;-0.00626952;-0.000230042
jupiter;-3.99723;3.5365;0.0747427
saturn;0.0412298;9.03536;-0.158568
uranus;17.2275;-10.2039;-0.261356
neptune;19.7628;-22.6792;0.0117793
sun;0.0104207;-0.00625202;-0.000230739
jupiter;-4.01582;3.51721;0.0752386
saturn;0.0197664;9.03541;-0.157715
uranus;17.2347;-10.1922;-0.261406
neptune;19.7714;-22.6716;0.0114251
sun;0.0104437;-0.00623441;-0.000231434
jupiter;-4.0343;3.49782;0.0757326
saturn;-0.00169702;9.03541;-0.15686
uranus;17.2419;-10.1804;-0.261457
neptune;19.78;-22.664;0.0110709
sun;0.0104666;-0.00621671;-0.000232128
jupiter;-4.05268;3.47835;0.0762246
saturn;-0.0231605;9.03537;-0.156005
uranus;17.2491;-10.1687;-0.261507
neptune;19.7885;-22.6563;0.0107167
sun;0.0104895;-0.00619891;-0.00023282
jupiter;-4.07095;3.45878;0.0767146
saturn;-0.0446238;9.03527;-0.155149
uranus;17.2563;-10.157;-0.261556
neptune;19.7971;-22.6487;0.0103625
sun;0.0105122;-0.00618101;-0.000233511
jupiter;-4.08912;3.43912;0.0772026
saturn;-0.0660868;9.03513;-0.154292
uranus;17.2635;-10.1452;-0.261606
neptune;19.8057;-22.641;0.0100082
sun;0.0105348;-0.00616301;-0.0002342
jupiter;-4.10718;3.41938;0.0776887
saturn;-0.0875495;9.03493;-0.153435
uranus;17.2707;-10.1335;-0.261656
neptune;19.8142;-22.6334;0.00965403
sun;0.0105574;-0.00614491;-0.000234887
jupiter;-4.12514;3.39955;0.0781728
saturn;-0.109012;9.03469;-0.152576
uranus;17.2778;-10.1217;-0.261705
neptune;19.8228;-22.6257;0.00929982
sun;0.0105798;-0.00612672;-0.000235572
jupiter;-4.14299;3.37963;0.0786548
saturn;-0.130473;9.03441;-0.151717
uranus;17.285;-10.11;-0.261755
neptune;19.8313;-22.6181;0.00894561
sun;0.0106021;-0.00610843;-0.000236256
jupiter;-4.16074;3.35962;0.0791348
saturn;-0.151934;9.03407;-0.150857
uranus;17.2921;-10.0982;-0.261804
neptune;19.8399;-22.6104;0.0085914
sun;0.0106243;-0.00609004;-0.000236938
jupiter;-4.17837;3.33953;0.0796128
saturn;-0.173394;9.03368;-0.149996
uranus;17.2993;-10.0864;-0.261853
neptune;19.8484;-22.6028;0.00823718
sun;0.0106465;-0.00607156;-0.000237619
jupiter;-4.19591;3.31935;0.0800888
saturn;-0.194854;9.03325;-0.149134
uranus;17.3064;-10.0747;-0.261902
neptune;19.857;-22.5951;0.00788296
sun;0.0106685;-0.00605299;-0.000238297
jupiter;-4.21333;3.29909;0.0805627
saturn;-0.216312;9.03277;-0.148272
uranus;17.3135;-10.0629;-0.261951
neptune;19.8655;-22.5874;0.00752874
sun;0.0106904;-0.00603432;-0.000238974
jupiter;-4.23064;3.27874;0.0810345
saturn;-0.237769;9.03224;-0.147408
uranus;17.3207;-10.0511;-0.261999
neptune;19.8741;-22.5798;0.00717453
sun;0.0107122;-0.00601556;-0.000239649
jupiter;-4.24785;3.25831;0.0815042
saturn;-0.259224;9.03166;-0.146544
uranus;17.3278;-10.0393;-0.262048
neptune;19.8826;-22.5721;0.0068203
sun;0.0107339;-0.0059967;-0.000240323
jupiter;-4.26495;3.2378;0.0819719
saturn;-0.280679;9.03103;-0.145679
uranus;17.3349;-10.0275;-0.262096
neptune;19.8911;-22.5644;0.00646608
sun;0.0107555;-0.00597775;-0.000240994
jupiter;-4.28193;3.2172;0.0824374
saturn;-0.302131;9.03036;-0.144814
uranus;17.342;-10.0157;-0.262145
neptune;19.8997;-22.5567;0.00611186
sun;0.010777;-0.00595871;-0.000241664
jupiter;-4.29881;3.19652;0.0829009
saturn;-0.323582;9.02964;-0.143947
uranus;17.349;-10.0039;-0.262193
neptune;19.9082;-22.5491;0.00575764
sun;0.0107984;-0.00593958;-0.000242332
jupiter;-4.31558;3.17576;0.0833622
saturn;-0.345032;9.02886;-0.14308
uranus;17.3561;-9.99209;-0.262241
neptune;19.9167;-22.5414;0.00540341
sun;0.0108197;-0.00592036;-0.000242999
jupiter;-4.33224;3.15492;0.0838214
saturn;-0.366479;9.02804;-0.142212
uranus;17.3632;-9.98028;-0.262289
neptune;19.9252;-22.5337;0.00504919
sun;0.0108409;-0.00590104;-0.000243663
jupiter;-4.34879;3.134;0.0842784
saturn;-0.387925;9.02718;-0.141343
uranus;17.3702;-9.96846;-0.262337
neptune;19.9338;-22.526;0.00469496
sun;0.010862;-0.00588164;-0.000244326
jupiter;-4.36522;3.11299;0.0847333
saturn;-0.409368;9.02626;-0.140474
uranus;17.3773;-9.95664;-0.262384
neptune;19.9423;-22.5183;0.00434074
sun;0.0108829;-0.00586215;-0.000244986
jupiter;-4.38155;3.09191;0.0851861
saturn;-0.43081;9.0253;-0.139603
uranus;17.3843;-9.94481;-0.262432
neptune;19.9508;-22.5106;0.00398651
sun;0.0109038;-0.00584257;-0.000245645
jupiter;-4.39776;3.07075;0.0856366
saturn;-0.452248;9.02428;-0.138732
uranus;17.3914;-9.93298;-0.262479
neptune;19.9593;-22.5029;0.00363228
sun;0.0109245;-0.0058229;-0.000246302
jupiter;-4.41387;3.04951;0.086085
saturn;-0.473685;9.02322;-0.137861
uranus;17.3984;-9.92114;-0.262527
neptune;19.9678;-22.4952;0.00327805
sun;0.0109452;-0.00580315;-0.000246957
jupiter;-4.42986;3.0282;0.0865312
saturn;-0.495119;9.02211;-0.136988
uranus;17.4054;-9.9093;-0.262574
neptune;19.9763;-22.4875;0.00292382
sun;0.0109657;-0.0057833;-0.000247611
jupiter;-4.44573;3.0068;0.0869752
saturn;-0.51655;9.02095;-0.136115
uranus;17.4124;-9.89745;-0.262621
neptune;19.9848;-22.4798;0.00256959
sun;0.0109862;-0.00576338;-0.000248262
jupiter;-4.4615;2.98533;0.087417
saturn;-0.537979;9.01975;-0.135241
uranus;17.4194;-9.8856;-0.262668
neptune;19.9933;-22.472;0.00221536
sun;0.0110065;-0.00574336;-0.000248911
jupiter;-4.47715;2.96379;0.0878565
saturn;-0.559404;9.01849;-0.134366
uranus;17.4264;-9.87374;-0.262715
neptune;20.0018;-22.4643;0.00186113
sun;0.0110267;-0.00572326;-0.000249559
jupiter;-4.49268;2.94217;0.0882938
saturn;-0.580827;9.01719;-0.133491
uranus;17.4334;-9.86188;-0.262761
neptune;20.0103;-22.4566;0.0015069
sun;0.0110468;-0.00570308;-0.000250204
jupiter;-4.50811;2.92047;0.0887289
saturn;-0.602247;9.01584;-0.132615
uranus;17.4404;-9.85001;-0.262808
neptune;20.0188;-22.4489;0.00115267
sun;0.0110668;-0.00568281;-0.000250848
jupiter;-4.52342;2.8987;0.0891617
saturn;-0.623663;9.01444;-0.131738
uranus;17.4473;-9.83814;-0.262854
neptune;20.0273;-22.4411;0.000798441
sun;0.0110867;-0.00566246;-0.00025149
jupiter;-4.53861;2.87686;0.0895923
saturn;-0.645076;9.01299;-0.130861
uranus;17.4543;-9.82626;-0.2629
neptune;20.0358;-22.4334;0.00044421
sun;0.0111065;-0.00564202;-0.00025213
jupiter;-4.55369;2.85494;0.0900206
saturn;-0.666485;9.0115;-0.129982
uranus;17.4612;-9.81438;-0.262946
neptune;20.0442;-22.4257;8.99786e-05
sun;0.0111262;-0.00562151;-0.000252767
jupiter;-4.56865;2.83296;0.0904466
saturn;-0.687891;9.00996;-0.129103
uranus;17.4682;-9.80249;-0.262992
neptune;20.0527;-22.4179;-0.000264253
sun;0.0111457;-0.00560091;-0.000253403
jupiter;-4.5835;2.8109;0.0908704
saturn;-0.709293;9.00836;-0.128224
uranus;17.4751;-9.7906;-0.263038
neptune;20.0612;-22.4102;-0.000618484
sun;0.0111652;-0.00558023;-0.000254037
jupiter;-4.59823;2.78877;0.0912918
saturn;-0.730692;9.00672;-0.127344
uranus;17.482;-9.7787;-0.263084
neptune;20.0697;-22.4025;-0.000972716
sun;0.0111845;-0.00555947;-0.000254669
jupiter;-4.61285;2.76657;0.0917109
saturn;-0.752086;9.00504;-0.126463
uranus;17.4889;-9.7668;-0.26313
neptune;20.0781;-22.3947;-0.00132695
sun;0.0112037;-0.00553863;-0.000255299
jupiter;-4.62735;2.7443;0.0921277
saturn;-0.773476;9.0033;-0.125581
uranus;17.4958;-9.7549;-0.263175
neptune;20.0866;-22.387;-0.00168118
sun;0.0112228;-0.00551771;-0.000255926
jupiter;-4.64173;2.72196;0.0925422
saturn;-0.794863;9.00152;-0.124699
uranus;17.5027;-9.74299;-0.26322
neptune;20.0951;-22.3792;-0.00203541
sun;0.0112418;-0.00549671;-0.000256552
jupiter;-4.656;2.69955;0.0929544
saturn;-0.816245;8.99968;-0.123816
uranus;17.5096;-9.73107;-0.263266
neptune;20.1035;-22.3714;-0.00238964
sun;0.0112607;-0.00547563;-0.000257176
jupiter;-4.67015;2.67707;0.0933642
saturn;-0.837622;8.9978;-0.122932
uranus;17.5165;-9.71915;-0.263311
neptune;20.112;-22.3637;-0.00274387
sun;0.0112795;-0.00545447;-0.000257797
jupiter;-4.68418;2.65453;0.0937716
saturn;-0.858995;8.99587;-0.122048
uranus;17.5234;-9.70723;-0.263356
neptune;20.1204;-22.3559;-0.0030981
sun;0.0112981;-0.00543324;-0.000258417
jupiter;-4.69809;2.63192;0.0941767
saturn;-0.880364;8.9939;-0.121163
uranus;17.5302;-9.6953;-0.263401
neptune;20.1289;-22.3481;-0.00345233
sun;0.0113167;-0.00541193;-0.000259034
jupiter;-4.71189;2.60924;0.0945795
saturn;-0.901728;8.99187;-0.120277
uranus;17.5371;-9.68336;-0.263445
neptune;20.1373;-22.3404;-0.00380656
sun;0.0113351;-0.00539055;-0.00025965
jupiter;-4.72557;2.5865;0.0949798
saturn;-0.923087;8.9898;-0.119391
uranus;17.5439;-9.67142;-0.26349
neptune;20.1458;-22.3326;-0.00416079
sun;0.0113534;-0.00536909;-0.000260263
jupiter;-4.73912;2.5637;0.0953778
saturn;-0.944441;8.98768;-0.118504
uranus;17.5507;-9.65948;-0.263534
neptune;20.1542;-22.3248;-0.00451502
sun;0.0113716;-0.00534755;-0.000260874
jupiter;-4.75256;2.54082;0.0957733
saturn;-0.96579;8.98551;-0.117617
uranus;17.5576;-9.64753;-0.263579
neptune;20.1627;-22.317;-0.00486924
sun;0.0113897;-0.00532595;-0.000261483
jupiter;-4.76588;2.51789;0.0961665
saturn;-0.987133;8.98329;-0.116729
uranus;17.5644;-9.63558;-0.263623
neptune;20.1711;-22.3093;-0.00522347
sun;0.0114077;-0.00530426;-0.00026209
jupiter;-4.77908;2.49489;0.0965572
saturn;-1.00847;8.98103;-0.11584
uranus;17.5712;-9.62362;-0.263667
neptune;20.1795;-22.3015;-0.0055777
sun;0.0114255;-0.00528251;-0.000262695
jupiter;-4.79216;2.47183;0.0969455
saturn;-1.0298;8.97871;-0.114951
uranus;17.578;-9.61165;-0.263711
neptune;20.188;-22.2937;-0.00593192
sun;0.0114433;-0.00526068;-0.000263298
jupiter;-4.80512;2.44871;0.0973314
saturn;-1.05113;8.97635;-0.114061
uranus;17.5848;-9.59969;-0.263754
neptune;20.1964;-22.2859;-0.00628615
sun;0.0114609;-0.00523878;-0.000263899
jupiter;-4.81796;2.42553;0.0977149
saturn;-1.07245;8.97394;-0.11317
uranus;17.5916;-9.58771;-0.263798
neptune;20.2048;-22.2781;-0.00664037
sun;0.0114784;-0.00521681;-0.000264497
jupiter;-4.83068;2.40228;0.0980959
saturn;-1.09377;8.97149;-0.112279
uranus;17.5983;-9.57574;-0.263842
neptune;20.2132;-22.2703;-0.00699459
sun;0.0114958;-0.00519477;-0.000265093
jupiter;-4.84328;2.37898;0.0984744
saturn;-1.11508;8.96898;-0.111387
uranus;17.6051;-9.56376;-0.263885
neptune;20.2217;-22.2625;-0.00734882
sun;0.0115131;-0.00517265;-0.000265687
jupiter;-4.85576;2.35561;0.0988505
saturn;-1.13639;8.96643;-0.110495
uranus;17.6119;-9.55177;-0.263928
neptune;20.2301;-22.2547;-0.00770304
sun;0.0115302;-0.00515047;-0.000266279
jupiter;-4.86811;2.33219;0.0992241
saturn;-1.15768;8.96383;-0.109602
uranus;17.6186;-9.53978;-0.263971
neptune;20.2385;-22.2469;-0.00805726
sun;0.0115473;-0.00512822;-0.000266869
jupiter;-4.88035;2.30871;0.0995953
saturn;-1.17898;8.96118;-0.108708
uranus;17.6253;-9.52778;-0.264014
neptune;20.2469;-22.239;-0.00841148
sun;0.0115642;-0.0051059;-0.000267456
jupiter;-4.89246;2.28517;0.0999639
saturn;-1.20026;8.95848;-0.107814
uranus;17.6321;-9.51578;-0.264057
neptune;20.2553;-22.2312;-0.00876569
sun;0.011581;-0.00508352;-0.000268042
jupiter;-4.90445;2.26158;0.10033
saturn;-1.22154;8.95574;-0.106919
uranus;17.6388;-9.50378;-0.2641
neptune;20.2637;-22.2234;-0.00911991
sun;0.0115977;-0.00506106;-0.000268625
jupiter;-4.91632;2.23792;0.100694
saturn;-1.24281;8.95295;-0.106024
uranus;17.6455;-9.49177;-0.264143
neptune;20.2721;-22.2156;-0.00947412
sun;0.0116143;-0.00503854;-0.000269205
jupiter;-4.92807;2.21422;0.101055
saturn;-1.26408;8.95011;-0.105128
uranus;17.6522;-9.47975;-0.264185
neptune;20.2805;-22.2078;-0.00982834
sun;0.0116307;-0.00501596;-0.000269784
jupiter;-4.93969;2.19045;0.101413
saturn;-1.28534;8.94722;-0.104232
uranus;17.6589;-9.46773;-0.264228
neptune;20.2889;-22.1999;-0.0101826
sun;0.0116471;-0.00499331;-0.00027036
jupiter;-4.95119;2.16664;0.10177
saturn;-1.30659;8.94428;-0.103335
uranus;17.6656;-9.45571;-0.26427
neptune;20.2973;-22.1921;-0.0105368
sun;0.0116633;-0.00497059;-0.000270934
jupiter;-4.96257;2.14277;0.102123
saturn;-1.32784;8.9413;-0.102437
uranus;17.6723;-9.44368;-0.264312
neptune;20.3057;-22.1843;-0.010891
sun;0.0116794;-0.00494781;-0.000271506
jupiter;-4.97382;2.11884;0.102474
saturn;-1.34907;8.93827;-0.101539
uranus;17.679;-9.43165;-0.264354
neptune;20.3141;-22.1764;-0.0112452
sun;0.0116953;-0.00492497;-0.000272076
jupiter;-4.98495;2.09486;0.102823
saturn;-1.37031;8.93519;-0.10064
uranus;17.6856;-9.41961;-0.264396
neptune;20.3225;-22.1686;-0.0115994
sun;0.0117112;-0.00490206;-0.000272643
jupiter;-4.99596;2.07083;0.103169
saturn;-1.39153;8.93206;-0.0997413
uranus;17.6923;-9.40756;-0.264437
neptune;20.3309;-22.1607;-0.0119536
sun;0.0117269;-0.00487909;-0.000273208
jupiter;-5.00684;2.04675;0.103512
saturn;-1.41275;8.92889;-0.0988416
uranus;17.6989;-9.39552;-0.264479
neptune;20.3392;-22.1529;-0.0123078
sun;0.0117425;-0.00485606;-0.000273771
jupiter;-5.0176;2.02262;0.103853
saturn;-1.43395;8.92566;-0.0979414
uranus;17.7055;-9.38347;-0.26452
neptune;20.3476;-22.145;-0.012662
sun;0.011758;-0.00483297;-0.000274331
jupiter;-5.02823;1.99844;0.104191
saturn;-1.45515;8.92239;-0.0970407
uranus;17.7122;-9.37141;-0.264562
neptune;20.356;-22.1372;-0.0130162
sun;0.0117734;-0.00480982;-0.000274889
jupiter;-5.03874;1.97421;0.104527
saturn;-1.47635;8.91908;-0.0961394
uranus;17.7188;-9.35935;-0.264603
neptune;20.3643;-22.1293;-0.0133704
sun;0.0117887;-0.00478661;-0.000275445
jupiter;-5.04912;1.94993;0.10486
saturn;-1.49753;8.91571;-0.0952377
uranus;17.7254;-9.34728;-0.264644
neptune;20.3727;-22.1215;-0.0137246
sun;0.0118038;-0.00476333;-0.000275998
jupiter;-5.05938;1.9256;0.10519
saturn;-1.51871;8.9123;-0.0943354
uranus;17.732;-9.33521;-0.264685
neptune;20.3811;-22.1136;-0.0140788
sun;0.0118188;-0.00474;-0.000276549
jupiter;-5.06951;1.90123;0.105518
saturn;-1.53988;8.90884;-0.0934326
uranus;17.7386;-9.32314;-0.264726
neptune;20.3894;-22.1057;-0.014433
sun;0.0118337;-0.00471661;-0.000277098
jupiter;-5.07952;1.8768;0.105843
saturn;-1.56104;8.90533;-0.0925294
uranus;17.7452;-9.31106;-0.264766
neptune;20.3978;-22.0978;-0.0147872
sun;0.0118484;-0.00469317;-0.000277645
jupiter;-5.0894;1.85234;0.106166
saturn;-1.58219;8.90178;-0.0916256
uranus;17.7517;-9.29897;-0.264807
neptune;20.4062;-22.09;-0.0151414
sun;0.0118631;-0.00466967;-0.000278189
jupiter;-5.09916;1.82782;0.106486
saturn;-1.60334;8.89817;-0.0907214
uranus;17.7583;-9.28689;-0.264847
neptune;20.4145;-22.0821;-0.0154955
sun;0.0118776;-0.00464611;-0.00027873
jupiter;-5.10879;1.80326;0.106803
saturn;-1.62447;8.89452;-0.0898166
uranus;17.7649;-9.27479;-0.264888
neptune;20.4229;-22.0742;-0.0158497
sun;0.011892;-0.00462249;-0.000279269
jupiter;-5.1183;1.77866;0.107118
saturn;-1.6456;8.89082;-0.0889114
uranus;17.7714;-9.2627;-0.264928
neptune;20.4312;-22.0663;-0.0162039
sun;0.0119063;-0.00459882;-0.000279806
jupiter;-5.12767;1.75401;0.10743
saturn;-1.66672;8.88708;-0.0880057
uranus;17.778;-9.25059;-0.264968
neptune;20.4395;-22.0584;-0.0165581
sun;0.0119204;-0.0045751;-0.000280341
jupiter;-5.13693;1.72932;0.107739
saturn;-1.68783;8.88329;-0.0870996
uranus;17.7845;-9.23849;-0.265008
neptune;20.4479;-22.0505;-0.0169123
sun;0.0119345;-0.00455132;-0.000280873
jupiter;-5.14605;1.70458;0.108046
saturn;-1.70893;8.87945;-0.086193
uranus;17.791;-9.22638;-0.265048
neptune;20.4562;-22.0427;-0.0172664
sun;0.0119484;-0.00452749;-0.000281403
jupiter;-5.15505;1.67981;0.10835
saturn;-1.73002;8.87556;-0.0852859
uranus;17.7975;-9.21426;-0.265087
neptune;20.4646;-22.0348;-0.0176206
sun;0.0119622;-0.0045036;-0.00028193
jupiter;-5.16392;1.65499;0.108651
saturn;-1.7511;8.87162;-0.0843784
uranus;17.804;-9.20214;-0.265127
neptune;20.4729;-22.0269;-0.0179748
sun;0.0119758;-0.00447966;-0.000282455
jupiter;-5.17266;1.63013;0.10895
saturn;-1.77217;8.86764;-0.0834704
uranus;17.8105;-9.19001;-0.265166
neptune;20.4812;-22.0189;-0.0183289
sun;0.0119894;-0.00445568;-0.000282977
jupiter;-5.18128;1.60523;0.109246
saturn;-1.79323;8.86361;-0.082562
uranus;17.817;-9.17788;-0.265205
neptune;20.4895;-22.011;-0.0186831
sun;0.0120028;-0.00443164;-0.000283497
jupiter;-5.18977;1.58029;0.10954
saturn;-1.81429;8.85954;-0.0816531
uranus;17.8235;-9.16575;-0.265244
neptune;20.4979;-22.0031;-0.0190373
sun;0.0120161;-0.00440755;-0.000284015
jupiter;-5.19813;1.55531;0.10983
saturn;-1.83533;8.85541;-0.0807438
uranus;17.83;-9.15361;-0.265283
neptune;20.5062;-21.9952;-0.0193914
sun;0.0120292;-0.00438341;-0.00028453
jupiter;-5.20636;1.5303;0.110118
saturn;-1.85637;8.85124;-0.0798341
uranus;17.8364;-9.14147;-0.265322
neptune;20.5145;-21.9873;-0.0197456
sun;0.0120423;-0.00435922;-0.000285042
jupiter;-5.21447;1.50525;0.110403
saturn;-1.87739;8.84702;-0.0789239
uranus;17.8429;-9.12932;-0.265361
neptune;20.5228;-21.9794;-0.0200997
sun;0.0120552;-0.00433499;-0.000285553
jupiter;-5.22245;1.48016;0.110686
saturn;-1.8984;8.84276;-0.0780133
uranus;17.8493;-9.11717;-0.2654
neptune;20.5311;-21.9715;-0.0204539
sun;0.012068;-0.0043107;-0.00028606
jupiter;-5.2303;1.45503;0.110966
saturn;-1.91941;8.83844;-0.0771024
uranus;17.8557;-9.10501;-0.265438
neptune;20.5394;-21.9635;-0.020808
sun;0.0120806;-0.00428637;-0.000286565
jupiter;-5.23802;1.42987;0.111243
saturn;-1.9404;8.83408;-0.076191
uranus;17.8622;-9.09285;-0.265476
neptune;20.5477;-21.9556;-0.0211622
sun;0.0120932;-0.00426199;-0.000287068
jupiter;-5.24561;1.40467;0.111517
saturn;-1.96138;8.82968;-0.0752791
uranus;17.8686;-9.08069;-0.265515
neptune;20.556;-21.9477;-0.0215163
sun;0.0121056;-0.00423757;-0.000287568
jupiter;-5.25307;1.37944;0.111789
saturn;-1.98236;8.82522;-0.0743669
uranus;17.875;-9.06852;-0.265553
neptune;20.5643;-21.9397;-0.0218705
sun;0.0121179;-0.0042131;-0.000288066
jupiter;-5.26041;1.35417;0.112058
saturn;-2.00332;8.82072;-0.0734543
uranus;17.8814;-9.05634;-0.265591
neptune;20.5726;-21.9318;-0.0222246
sun;0.01213;-0.00418858;-0.000288561
jupiter;-5.26762;1.32888;0.112324
saturn;-2.02427;8.81617;-0.0725414
uranus;17.8878;-9.04417;-0.265628
neptune;20.5809;-21.9239;-0.0225787
sun;0.0121421;-0.00416403;-0.000289054
jupiter;-5.27469;1.30355;0.112587
saturn;-2.04521;8.81158;-0.071628
uranus;17.8942;-9.03198;-0.265666
neptune;20.5892;-21.9159;-0.0229328
sun;0.012154;-0.00413942;-0.000289544
jupiter;-5.28164;1.27818;0.112848
saturn;-2.06614;8.80694;-0.0707142
uranus;17.9005;-9.01979;-0.265704
neptune;20.5975;-21.908;-0.023287
sun;0.0121658;-0.00411478;-0.000290032
jupiter;-5.28846;1.25279;0.113106
saturn;-2.08706;8.80225;-0.0698001
uranus;17.9069;-9.0076;-0.265741
neptune;20.6058;-21.9;-0.0236411
sun;0.0121774;-0.00409009;-0.000290517
jupiter;-5.29515;1.22736;0.113361
saturn;-2.10796;8.79751;-0.0688856
uranus;17.9133;-8.99541;-0.265778
neptune;20.6141;-21.8921;-0.0239952
sun;0.012189;-0.00406536;-0.000291
jupiter;-5.30171;1.20191;0.113613
saturn;-2.12886;8.79273;-0.0679707
uranus;17.9196;-8.98321;-0.265815
neptune;20.6223;-21.8841;-0.0243493
sun;0.0122004;-0.00404059;-0.00029148
jupiter;-5.30814;1.17642;0.113863
saturn;-2.14975;8.7879;-0.0670555
uranus;17.9259;-8.971;-0.265852
neptune;20.6306;-21.8761;-0.0247034
sun;0.0122117;-0.00401578;-0.000291957
jupiter;-5.31444;1.15091;0.11411
saturn;-2.17062;8.78302;-0.0661399
uranus;17.9323;-8.95879;-0.265889
neptune;20.6389;-21.8682;-0.0250575
sun;0.0122228;-0.00399093;-0.000292432
jupiter;-5.32061;1.12537;0.114354
saturn;-2.19148;8.7781;-0.0652239
uranus;17.9386;-8.94658;-0.265926
neptune;20.6471;-21.8602;-0.0254116
sun;0.0122338;-0.00396604;-0.000292905
